date,max_supply,total_supply,the_open_network_foundation,frozen,issued_supply,backers,the_locker,dns_locked,telegram,inactive_early_wallet,mining_smart_contracts,circulating_supply_first_principles,circulating_supply_api
2022-05-16,5060751862,5060751862,0,0,3816674504,0,0,0,0,0,1244077358,3816674504,3816674504
2022-05-17,5060820185,5060820185,0,0,3816994412,0,0,0,0,0,1243825773,3816994412,3816994412
2022-05-18,5060888086,5060888086,0,0,3817315304,0,0,0,0,0,1243572782,3817315304,3817315304
2022-05-19,5060955167,5060955167,0,0,3817641281,0,0,0,0,0,1243313886,3817641281,3817641281
2022-05-20,5061026355,5061026355,0,0,3817960153,0,0,0,0,0,1243066202,3817960153,3817960153
2022-05-21,5061096347,5061096347,0,0,3818282927,0,0,0,0,0,1242813421,3818282927,3818282927
2022-05-22,5061165152,5061165152,0,0,3818595784,0,0,0,0,0,1242569368,3818595784,3818595784
2022-05-23,5061230482,5061230482,0,0,3818927306,0,0,0,0,0,1242303176,3818927306,3818927306
2022-05-24,5061297444,5061297444,0,0,3819234056,0,0,0,0,0,1242063388,3819234056,3819234056
2022-05-25,5061365591,5061365591,0,0,3819567831,0,0,0,0,0,1241797760,3819567831,3819567831
2022-05-26,5061435298,5061435298,0,0,3819902919,0,0,0,0,0,1241532379,3819902919,3819902919
2022-05-27,5061504502,5061504502,0,0,3820221620,0,0,0,0,0,1241282883,3820221620,3820221620
2022-05-28,5061572916,5061572916,0,0,3820564411,0,0,0,0,0,1241008506,3820564411,3820564411
2022-05-29,5061643339,5061643339,0,0,3820899765,0,0,0,0,0,1240743575,3820899765,3820899765
2022-05-30,5061712655,5061712655,0,0,3821196475,0,0,0,0,0,1240516180,3821196475,3821196475
2022-05-31,5061782753,5061782753,0,0,3821489735,0,0,0,0,0,1240293018,3821489735,3821489735
2022-06-01,5061852564,5061852564,0,0,3821795306,163000000,0,0,0,0,1240057259,3658795306,3821795306
2022-06-02,5061921215,5061921215,0,0,3822091355,163000000,0,0,0,0,1239829860,3659091355,3822091355
2022-06-03,5061990622,5061990622,0,0,3822375842,163000000,0,0,0,0,1239614780,3659375842,3822375842
2022-06-04,5062060884,5062060884,0,0,3822666984,163000000,0,0,0,0,1239393901,3659666984,3822666984
2022-06-05,5062130253,5062130253,0,0,3822964843,163000000,0,0,0,0,1239165410,3659964843,3822964843
2022-06-06,5062199999,5062199999,0,0,3823256276,163000000,0,0,0,0,1238943723,3660256276,3823256276
2022-06-07,5062270198,5062270198,0,0,3823555568,163000000,0,0,0,0,1238714630,3660555568,3823555568
2022-06-08,5062339966,5062339966,0,0,3823832799,163000000,0,0,0,0,1238507167,3660832799,3823832799
2022-06-09,5062410874,5062410874,0,0,3824132592,163000000,0,0,0,0,1238278282,3661132592,3824132592
2022-06-10,5062481581,5062481581,0,0,3824415995,163000000,0,0,0,0,1238065586,3661415995,3824415995
2022-06-11,5062552208,5062552208,0,0,3824711417,163000000,0,0,0,0,1237840791,3661711417,3824711417
2022-06-12,5062622384,5062622384,0,0,3824999170,163000000,0,0,0,0,1237623214,3661999170,3824999170
2022-06-13,5062692703,5062692703,0,0,3825269033,163000000,0,0,0,0,1237423670,3662269033,3825269033
2022-06-14,5062761688,5062761688,0,0,3825538315,163000000,0,0,0,0,1237223374,3662538315,3825538315
2022-06-15,5062831861,5062831861,0,0,3825764324,163000000,0,0,0,0,1237067537,3662764324,3825764324
2022-06-16,5062901659,5062901659,0,0,3825984682,163000000,0,0,0,0,1236916977,3662984682,3825984682
2022-06-17,5062971450,5062971450,0,0,3826185200,163000000,0,0,0,0,1236786251,3663185200,3826185200
2022-06-18,5063041360,5063041360,0,0,3989255109,163000000,0,0,0,1073786251,0,3826255109,3826360511
2022-06-19,5063110098,5063110098,0,0,3989323848,163000000,0,0,0,1073786251,0,3826323848,3826529843
2022-06-20,5063178458,5063178458,0,0,3989392207,163000000,0,0,0,1073786251,0,3826392207,3826698185
2022-06-21,5063245886,5063245886,0,0,3989459635,163000000,0,0,0,1073786251,0,3826459635,3826849954
2022-06-22,5063312555,5063312555,0,0,3989526304,163000000,0,0,0,1073786251,0,3826526304,3826988795
2022-06-23,5063378397,5063378397,0,0,3989592146,163000000,0,0,0,1073786251,0,3826592146,3827097790
2022-06-24,5063445679,5063445679,0,0,3989659428,163000000,0,0,0,1073786251,0,3826659428,3827198026
2022-06-25,5063512976,5063512976,0,0,3989726726,163000000,0,0,0,1073786251,0,3826726726,3827287242
2022-06-26,5063579513,5063579513,0,0,3989793263,163000000,0,0,0,1073786251,0,3826793263,3827374096
2022-06-27,5063647546,5063647546,0,0,3989861296,163000000,0,0,0,1073786251,0,3826861296,3827460244
2022-06-28,5063714806,5063714806,0,0,3989928555,163000000,0,0,0,1073786251,0,3826928555,3827546565
2022-06-29,5063781664,5063781664,0,0,3989995413,163000000,0,0,0,1073786251,0,3826995413,3827614878
2022-06-30,5063848816,5063848816,0,0,3990062566,163000000,0,0,0,1073786251,0,3827062566,3827682152
2022-07-01,5063916452,5063916452,0,0,3990130201,163000000,0,0,0,1073786251,0,3827130201,3827749786
2022-07-02,5063984298,5063984298,0,0,3990198047,163000000,0,0,0,1073786251,0,3827198047,3827817745
2022-07-03,5064052201,5064052201,0,0,3990265951,163000000,0,0,0,1073786251,0,3827265951,3827885660
2022-07-04,5064118831,5064118831,0,0,3990332581,163000000,0,0,0,1073786251,0,3827332581,3827952280
2022-07-05,5064186616,5064186616,0,0,3990400366,163000000,0,0,0,1073786251,0,3827400366,3828019872
2022-07-06,5064254883,5064254883,0,0,3990468633,163000000,0,0,0,1073786251,0,3827468633,3828088139
2022-07-07,5064322270,5064322270,0,0,3990536020,163000000,0,0,0,1073786251,0,3827536020,3828155525
2022-07-08,5064390813,5064390813,0,0,3990604562,163000000,0,0,0,1073786251,0,3827604562,3828224626
2022-07-09,5064460191,5064460191,0,0,3990673940,163000000,0,0,0,1073786251,0,3827673940,3828294004
2022-07-10,5064529044,5064529044,0,0,3990742793,163000000,0,0,0,1073786251,0,3827742793,3828362857
2022-07-11,5064597903,5064597903,0,0,3990811653,163000000,0,0,0,1073786251,0,3827811653,3828431715
2022-07-12,5064666199,5064666199,0,0,3990879949,163000000,0,0,0,1073786251,0,3827879949,3828500011
2022-07-13,5064732447,5064732447,0,0,3990946197,163000000,0,0,0,1073786251,0,3827946197,3828566259
2022-07-14,5064800200,5064800200,0,0,3991013949,163000000,0,0,0,1073786251,0,3828013949,3828634001
2022-07-15,5064868219,5064868219,0,0,3991081968,163000000,0,0,0,1073786251,0,3828081968,3828702020
2022-07-16,5064934426,5064934426,0,0,3991148175,163000000,0,0,0,1073786251,0,3828148175,3828768227
2022-07-17,5064999868,5064999868,0,0,3991213617,163000000,0,0,0,1073786251,0,3828213617,3828833769
2022-07-18,5065067650,5065067650,0,0,3991281399,163000000,0,0,0,1073786251,0,3828281399,3828901550
2022-07-19,5065132567,5065132567,0,0,3991346316,163000000,0,0,0,1073786251,0,3828346316,3828966467
2022-07-20,5065197442,5065197442,0,0,3991411191,163000000,0,0,0,1073786251,0,3828411191,3829031342
2022-07-21,5065262410,5065262410,0,0,3991476159,163000000,0,0,0,1073786251,0,3828476159,3829096310
2022-07-22,5065326630,5065326630,0,0,3991540379,163000000,0,0,0,1073786251,0,3828540379,3829160530
2022-07-23,5065392124,5065392124,0,0,3991605874,163000000,0,0,0,1073786251,0,3828605874,3829226016
2022-07-24,5065458050,5065458050,0,0,3991671800,163000000,0,0,0,1073786251,0,3828671800,3829291943
2022-07-25,5065523628,5065523628,0,0,3991737378,163000000,0,0,0,1073786251,0,3828737378,3829357520
2022-07-26,5065588980,5065588980,0,0,3991802730,163000000,0,0,0,1073786251,0,3828802730,3829422871
2022-07-27,5065654359,5065654359,0,0,3991868108,163000000,0,0,0,1073786251,0,3828868108,3829488238
2022-07-28,5065720568,5065720568,0,0,3991934317,163000000,0,0,0,1073786251,0,3828934317,3829554446
2022-07-29,5065787429,5065787429,0,0,3992001178,163000000,0,0,0,1073786251,0,3829001178,3829621307
2022-07-30,5065854327,5065854327,0,0,3992068076,163000000,0,0,0,1073786251,0,3829068076,3829688204
2022-07-31,5065921220,5065921220,0,0,3992134969,163000000,0,0,0,1073786251,0,3829134969,3829755641
2022-08-01,5065988629,5065988629,0,0,3992202378,163000000,0,0,0,1073786251,0,3829202378,3829823050
2022-08-02,5066056432,5066056432,0,0,3992270182,163000000,0,0,0,1073786251,0,3829270182,3829890853
2022-08-03,5066123607,5066123607,0,0,3992337357,163000000,0,0,0,1073786251,0,3829337357,3829958028
2022-08-04,5066190383,5066190383,0,0,3992404132,163000000,0,0,0,1073786251,0,3829404132,3830024804
2022-08-05,5066258869,5066258869,0,0,3992472618,163000000,0,0,0,1073786251,0,3829472618,3830093614
2022-08-06,5066326664,5066326664,0,0,3992540413,163000000,0,0,0,1073786251,0,3829540413,3830161410
2022-08-07,5066393864,5066393864,0,0,3992607614,163000000,0,0,0,1073786251,0,3829607614,3829918393
2022-08-08,5066462025,5066462025,0,0,3992675775,163000000,0,0,0,1073786251,0,3829675775,3829911214
2022-08-09,5066522320,5066522320,0,0,3992736070,163000000,0,0,0,1073786251,0,3829736070,3829958382
2022-08-10,5066585330,5066585330,0,0,3992799080,163000000,0,0,0,1073786251,0,3829799080,3830009657
2022-08-11,5066651526,5066651526,0,0,3992865276,163000000,0,0,0,1073786251,0,3829865276,3830053177
2022-08-12,5066718657,5066718657,0,0,3992932407,163000000,0,0,0,1073786251,0,3829932407,3829595448
2022-08-13,5066779638,5066779638,0,0,3992993387,163000000,0,0,0,1073786251,0,3829993387,3829604407
2022-08-14,5066836715,5066836715,0,0,3993050465,163000000,0,0,0,1073786251,0,3830050465,3829620388
2022-08-15,5066893867,5066893867,0,0,3993107616,163000000,0,0,0,1073786251,0,3830107616,3829605393
2022-08-16,5066951134,5066951134,0,0,3993164884,163000000,0,0,0,1073786251,0,3830164884,3829638554
2022-08-17,5067009866,5067009866,0,0,3993223616,163000000,0,0,0,1073786251,0,3830223616,3829669042
2022-08-18,5067069308,5067069308,0,0,3993283058,163000000,0,0,0,1073786251,0,3830283058,3829720801
2022-08-19,5067133894,5067133894,0,0,3993347643,163000000,0,0,0,1073786251,0,3830347643,3829762708
2022-08-20,5067197440,5067197440,0,0,3993411189,163000000,0,0,0,1073786251,0,3830411189,3829816588
2022-08-21,5067265327,5067265327,0,0,3993479077,163000000,0,0,0,1073786251,0,3830479077,3829880631
2022-08-22,5067334617,5067334617,0,0,3993548366,163000000,0,0,0,1073786251,0,3830548366,3829772100
2022-08-23,5067403148,5067403148,0,0,3993616897,163000000,0,0,0,1073786251,0,3830616897,3829841249
2022-08-24,5067470845,5067470845,0,0,3993684594,163000000,0,0,0,1073786251,0,3830684594,3829900918
2022-08-25,5067538807,5067538807,0,0,3993752556,163000000,0,0,0,1073786251,0,3830752556,3829958369
2022-08-26,5067606860,5067606860,0,0,3993820609,163000000,0,0,0,1073786251,0,3830820609,3830018560
2022-08-27,5067675440,5067675440,0,0,3993889190,163000000,0,0,0,1073786251,0,3830889190,3829916152
2022-08-28,5067744395,5067744395,0,0,3993958144,163000000,0,0,0,1073786251,0,3830958144,3829977010
2022-08-29,5067812164,5067812164,0,0,3994025914,163000000,0,0,0,1073786251,0,3831025914,3830039095
2022-08-30,5067879868,5067879868,0,0,3994093617,163000000,0,0,0,1073786251,0,3831093617,3830101521
2022-08-31,5067947318,5067947318,0,0,3994161067,163000000,0,0,0,1073786251,0,3831161067,3830163035
2022-09-01,5068015518,5068015518,0,0,3994229267,163000000,0,0,0,1073786251,0,3831229267,3830223196
2022-09-02,5068083973,5068083973,0,0,3994297723,163000000,0,0,0,1073786251,0,3831297723,3830288170
2022-09-03,5068151589,5068151589,0,0,3994365338,163000000,0,0,0,1073786251,0,3831365338,3830348595
2022-09-04,5068218997,5068218997,0,0,3994432746,163000000,0,0,0,1073786251,0,3831432746,3830408642
2022-09-05,5068286584,5068286584,0,0,3994500333,163000000,0,0,0,1073786251,0,3831500333,3830473234
2022-09-06,5068354194,5068354194,0,0,3994567944,163000000,0,0,0,1073786251,0,3831567944,3830511621
2022-09-07,5068421884,5068421884,0,0,3994635633,163000000,0,0,0,1073786251,0,3831635633,3830509970
2022-09-08,5068489235,5068489235,0,0,3994702985,163000000,0,0,0,1073786251,0,3831702985,3830567728
2022-09-09,5068556990,5068556990,0,0,3994770739,163000000,0,0,0,1073786251,0,3831770739,3830466005
2022-09-10,5068624801,5068624801,0,0,3994838550,163000000,0,0,0,1073786251,0,3831838550,3830515240
2022-09-11,5068692704,5068692704,0,0,3994906454,163000000,0,0,0,1073786251,0,3831906454,3830567804
2022-09-12,5068760348,5068760348,0,0,3994974098,163000000,0,0,0,1073786251,0,3831974098,3830621138
2022-09-13,5068828033,5068828033,0,0,3995041783,163000000,0,0,0,1073786251,0,3832041783,3830323739
2022-09-14,5068896061,5068896061,0,0,3995109811,163000000,0,0,0,1073786251,0,3832109811,3830375337
2022-09-15,5068964504,5068964504,0,0,3995178254,163000000,0,0,0,1073786251,0,3832178254,3830408785
2022-09-16,5069032526,5069032526,0,0,3995246275,163000000,0,0,0,1073786251,0,3832246275,3830474781
2022-09-17,5069100516,5069100516,0,0,3995314265,163000000,0,0,0,1073786251,0,3832314265,3830540362
2022-09-18,5069168252,5069168252,0,0,3995382001,163000000,0,0,0,1073786251,0,3832382001,3830601874
2022-09-19,5069236136,5069236136,0,0,3995449885,163000000,0,0,0,1073786251,0,3832449885,3830658506
2022-09-20,5069304196,5069304196,0,0,3995517945,163000000,0,0,0,1073786251,0,3832517945,3830721477
2022-09-21,5069372145,5069372145,0,0,3995585895,163000000,0,0,0,1073786251,0,3832585895,3830180360
2022-09-22,5069439970,5069439970,0,0,3995653719,163000000,0,0,0,1073786251,0,3832653719,3830247923
2022-09-23,5069508192,5069508192,0,0,3995721941,163000000,0,0,0,1073786251,0,3832721941,3830072014
2022-09-24,5069576253,5069576253,0,0,3995790003,163000000,0,0,0,1073786251,0,3832790003,3830139262
2022-09-25,5069644408,5069644408,0,0,3995858157,163000000,0,0,0,1073786251,0,3832858157,3830207220
2022-09-26,5069713049,5069713049,0,0,3995926799,163000000,0,0,0,1073786251,0,3832926799,3830261737
2022-09-27,5069780778,5069780778,0,0,3995994527,163000000,0,0,0,1073786251,0,3832994527,3830329546
2022-09-28,5069848979,5069848979,0,0,3996062729,163000000,0,0,0,1073786251,0,3833062729,3830397343
2022-09-29,5069917125,5069917125,0,0,3996130875,163000000,0,0,0,1073786251,0,3833130875,3830460084
2022-09-30,5069985020,5069985020,0,0,3996198770,163000000,0,0,0,1073786251,0,3833198770,3830527479
2022-10-01,5070053098,5070053098,0,0,3996266848,163000000,0,0,0,1073786251,0,3833266848,3830591908
2022-10-02,5070121489,5070121489,0,0,3996335238,163000000,0,0,0,1073786251,0,3833335238,3830656752
2022-10-03,5070189341,5070189341,0,0,3996403091,163000000,0,0,0,1073786251,0,3833403091,3830724645
2022-10-04,5070257189,5070257189,0,0,3996470939,163000000,0,0,0,1073786251,0,3833470939,3830790644
2022-10-05,5070325807,5070325807,0,0,3996539556,163000000,0,0,0,1073786251,0,3833539556,3830856854
2022-10-06,5070394187,5070394187,0,0,3996607936,163000000,0,0,0,1073786251,0,3833607936,3830924091
2022-10-07,5070462911,5070462911,0,0,3996676660,163000000,0,0,0,1073786251,0,3833676660,3830990674
2022-10-08,5070532699,5070532699,0,0,3996746448,163000000,0,0,0,1073786251,0,3833746448,3831059962
2022-10-09,5070601958,5070601958,0,0,3996815708,163000000,0,0,0,1073786251,0,3833815708,3831128733
2022-10-10,5070671284,5070671284,0,0,3996885033,163000000,0,0,0,1073786251,0,3833885033,3831197838
