DATE,PUBLIC_DISTRIBUTION_DAILY,FLARE_LABS_DAILY,FLARE_VC_FUND_DAILY,FLARE_FOUNDATION_DAILY,FOUNDING_TEAM_DAILY,REST_TEAM_ADVISORS_DAILY,BACKERS_DAILY,BURNS_DAILY,TOTAL_UNLOCKS_DAILY,FOUNDATION_UNLOCKS_DAILY,CUMULATIVE_FOUNDATION_UNLOCKS,TEAM_UNLOCKS_DAILY,CUMULATIVE_TEAM_UNLOCKS,NET_SUPPLY_CHANGE,CUMULATIVE_INFLATION,CUMULATIVE_UNLOCKS,CUMULATIVE_BURNS
2025-01-08,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35328402856.999881,19656283.064516,20875917609.999961,56374258.774194,0,56204320466.999842,1126987630.000076
2025-01-09,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35367259329.161171,19656283.064516,20895573893.064477,56374258.774194,0,56262833222.225648,1129126126.451689
2025-01-10,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35406115801.322461,19656283.064516,20915230176.128993,56374258.774194,0,56321345977.451454,1131264622.903302
2025-01-11,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35444972273.483751,19656283.064516,20934886459.193509,56374258.774194,0,56379858732.677260,1133403119.354915
2025-01-12,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35483828745.645041,19656283.064516,20954542742.258025,56374258.774194,0,56438371487.903066,1135541615.806528
2025-01-13,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35522685217.806331,19656283.064516,20974199025.322541,56374258.774194,0,56496884243.128872,1137680112.258141
2025-01-14,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35561541689.967621,19656283.064516,20993855308.387057,56374258.774194,0,56555396998.354678,1139818608.709754
2025-01-15,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35600398162.128911,19656283.064516,21013511591.451573,56374258.774194,0,56613909753.580484,1141957105.161367
2025-01-16,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35639254634.290201,19656283.064516,21033167874.516089,56374258.774194,0,56672422508.806290,1144095601.612980
2025-01-17,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35678111106.451491,19656283.064516,21052824157.580605,56374258.774194,0,56730935264.032096,1146234098.064593
2025-01-18,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35716967578.612781,19656283.064516,21072480440.645121,56374258.774194,0,56789448019.257902,1148372594.516206
2025-01-19,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35755824050.774071,19656283.064516,21092136723.709637,56374258.774194,0,56847960774.483708,1150511090.967819
2025-01-20,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35794680522.935361,19656283.064516,21111793006.774153,56374258.774194,0,56906473529.709514,1152649587.419432
2025-01-21,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35833536995.096651,19656283.064516,21131449289.838669,56374258.774194,0,56964986284.935320,1154788083.871045
2025-01-22,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35872393467.257941,19656283.064516,21151105572.903185,56374258.774194,0,57023499040.161126,1156926580.322658
2025-01-23,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35911249939.419231,19656283.064516,21170761855.967701,56374258.774194,0,57082011795.386932,1159065076.774271
2025-01-24,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35950106411.580521,19656283.064516,21190418139.032217,56374258.774194,0,57140524550.612738,1161203573.225884
2025-01-25,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,35988962883.741811,19656283.064516,21210074422.096733,56374258.774194,0,57199037305.838544,1163342069.677497
2025-01-26,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36027819355.903101,19656283.064516,21229730705.161249,56374258.774194,0,57257550061.064350,1165480566.129110
2025-01-27,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36066675828.064391,19656283.064516,21249386988.225765,56374258.774194,0,57316062816.290156,1167619062.580723
2025-01-28,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36105532300.225681,19656283.064516,21269043271.290281,56374258.774194,0,57374575571.515962,1169757559.032336
2025-01-29,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36144388772.386971,19656283.064516,21288699554.354797,56374258.774194,0,57433088326.741768,1171896055.483949
2025-01-30,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36183245244.548261,19656283.064516,21308355837.419313,56374258.774194,0,57491601081.967574,1174034551.935562
2025-01-31,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36222101716.709551,19656283.064516,21328012120.483829,56374258.774194,0,57550113837.193380,1176173048.387175
2025-02-01,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36260958188.870841,19656283.064516,21347668403.548345,56374258.774194,0,57608626592.419186,1178311544.838788
2025-02-02,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36299814661.032131,19656283.064516,21367324686.612861,56374258.774194,0,57667139347.644992,1180450041.290401
2025-02-03,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36338671133.193421,19656283.064516,21386980969.677377,56374258.774194,0,57725652102.870798,1182588537.742014
2025-02-04,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36377527605.354711,19656283.064516,21406637252.741893,56374258.774194,0,57784164858.096604,1184727034.193627
2025-02-05,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36416384077.516001,19656283.064516,21426293535.806409,56374258.774194,0,57842677613.322410,1186865530.645240
2025-02-06,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36455240549.677291,19656283.064516,21445949818.870925,56374258.774194,0,57901190368.548216,1189004027.096853
2025-02-07,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36494097021.838581,19656283.064516,21465606101.935441,56374258.774194,0,57959703123.774022,1191142523.548466
2025-02-08,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,36532953493.999871,19656283.064516,21485262384.999957,56374258.774194,0,58018215878.999828,1193281020.000079
2025-02-09,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,36575973159.607014,21762313.392857,21507024698.392814,62414357.928571,0,58082997857.999828,1195648641.071508
2025-02-10,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,36618992825.214157,21762313.392857,21528787011.785671,62414357.928571,0,58147779836.999828,1198016262.142937
2025-02-11,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,36662012490.821300,21762313.392857,21550549325.178528,62414357.928571,0,58212561815.999828,1200383883.214366
2025-02-12,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,36705032156.428443,21762313.392857,21572311638.571385,62414357.928571,0,58277343794.999828,1202751504.285795
2025-02-13,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,36748051822.035586,21762313.392857,21594073951.964242,62414357.928571,0,58342125773.999828,1205119125.357224
2025-02-14,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,36791071487.642729,21762313.392857,21615836265.357099,62414357.928571,0,58406907752.999828,1207486746.428653
2025-02-15,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,36834091153.249872,21762313.392857,21637598578.749956,62414357.928571,0,58471689731.999828,1209854367.500082
2025-02-16,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,36877110818.857015,21762313.392857,21659360892.142813,62414357.928571,0,58536471710.999828,1212221988.571511
2025-02-17,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,36920130484.464158,21762313.392857,21681123205.535670,62414357.928571,0,58601253689.999828,1214589609.642940
2025-02-18,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,36963150150.071301,21762313.392857,21702885518.928527,62414357.928571,0,58666035668.999828,1216957230.714369
2025-02-19,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37006169815.678444,21762313.392857,21724647832.321384,62414357.928571,0,58730817647.999828,1219324851.785798
2025-02-20,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37049189481.285587,21762313.392857,21746410145.714241,62414357.928571,0,58795599626.999828,1221692472.857227
2025-02-21,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37092209146.892730,21762313.392857,21768172459.107098,62414357.928571,0,58860381605.999828,1224060093.928656
2025-02-22,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37135228812.499873,21762313.392857,21789934772.499955,62414357.928571,0,58925163584.999828,1226427715.000085
2025-02-23,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37178248478.107016,21762313.392857,21811697085.892812,62414357.928571,0,58989945563.999828,1228795336.071514
2025-02-24,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37221268143.714159,21762313.392857,21833459399.285669,62414357.928571,0,59054727542.999828,1231162957.142943
2025-02-25,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37264287809.321302,21762313.392857,21855221712.678526,62414357.928571,0,59119509521.999828,1233530578.214372
2025-02-26,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37307307474.928445,21762313.392857,21876984026.071383,62414357.928571,0,59184291500.999828,1235898199.285801
2025-02-27,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37350327140.535588,21762313.392857,21898746339.464240,62414357.928571,0,59249073479.999828,1238265820.357230
2025-02-28,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37393346806.142731,21762313.392857,21920508652.857097,62414357.928571,0,59313855458.999828,1240633441.428659
2025-03-01,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37436366471.749874,21762313.392857,21942270966.249954,62414357.928571,0,59378637437.999828,1243001062.500088
2025-03-02,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37479386137.357017,21762313.392857,21964033279.642811,62414357.928571,0,59443419416.999828,1245368683.571517
2025-03-03,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37522405802.964160,21762313.392857,21985795593.035668,62414357.928571,0,59508201395.999828,1247736304.642946
2025-03-04,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37565425468.571303,21762313.392857,22007557906.428525,62414357.928571,0,59572983374.999828,1250103925.714375
2025-03-05,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37608445134.178446,21762313.392857,22029320219.821382,62414357.928571,0,59637765353.999828,1252471546.785804
2025-03-06,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37651464799.785589,21762313.392857,22051082533.214239,62414357.928571,0,59702547332.999828,1254839167.857233
2025-03-07,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37694484465.392732,21762313.392857,22072844846.607096,62414357.928571,0,59767329311.999828,1257206788.928662
2025-03-08,24144308.464286,10580357.142857,8464285.714286,8295000.000000,5925000.000000,5501785.714286,1871241.964286,2367621.071429,64781979.000000,43019665.607143,37737504130.999875,21762313.392857,22094607159.999953,62414357.928571,0,59832111290.999828,1259574410.000091
2025-03-09,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,37776360603.161165,19656283.064516,22114263443.064469,56374258.774194,0,59890624046.225634,1261712906.451704
2025-03-10,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,37815217075.322455,19656283.064516,22133919726.128985,56374258.774194,0,59949136801.451440,1263851402.903317
2025-03-11,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,37854073547.483745,19656283.064516,22153576009.193501,56374258.774194,0,60007649556.677246,1265989899.354930
2025-03-12,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,37892930019.645035,19656283.064516,22173232292.258017,56374258.774194,0,60066162311.903052,1268128395.806543
2025-03-13,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,37931786491.806325,19656283.064516,22192888575.322533,56374258.774194,0,60124675067.128858,1270266892.258156
2025-03-14,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,37970642963.967615,19656283.064516,22212544858.387049,56374258.774194,0,60183187822.354664,1272405388.709769
2025-03-15,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38009499436.128905,19656283.064516,22232201141.451565,56374258.774194,0,60241700577.580470,1274543885.161382
2025-03-16,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38048355908.290195,19656283.064516,22251857424.516081,56374258.774194,0,60300213332.806276,1276682381.612995
2025-03-17,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38087212380.451485,19656283.064516,22271513707.580597,56374258.774194,0,60358726088.032082,1278820878.064608
2025-03-18,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38126068852.612775,19656283.064516,22291169990.645113,56374258.774194,0,60417238843.257888,1280959374.516221
2025-03-19,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38164925324.774065,19656283.064516,22310826273.709629,56374258.774194,0,60475751598.483694,1283097870.967834
2025-03-20,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38203781796.935355,19656283.064516,22330482556.774145,56374258.774194,0,60534264353.709500,1285236367.419447
2025-03-21,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38242638269.096645,19656283.064516,22350138839.838661,56374258.774194,0,60592777108.935306,1287374863.871060
2025-03-22,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38281494741.257935,19656283.064516,22369795122.903177,56374258.774194,0,60651289864.161112,1289513360.322673
2025-03-23,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38320351213.419225,19656283.064516,22389451405.967693,56374258.774194,0,60709802619.386918,1291651856.774286
2025-03-24,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38359207685.580515,19656283.064516,22409107689.032209,56374258.774194,0,60768315374.612724,1293790353.225899
2025-03-25,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38398064157.741805,19656283.064516,22428763972.096725,56374258.774194,0,60826828129.838530,1295928849.677512
2025-03-26,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38436920629.903095,19656283.064516,22448420255.161241,56374258.774194,0,60885340885.064336,1298067346.129125
2025-03-27,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38475777102.064385,19656283.064516,22468076538.225757,56374258.774194,0,60943853640.290142,1300205842.580738
2025-03-28,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38514633574.225675,19656283.064516,22487732821.290273,56374258.774194,0,61002366395.515948,1302344339.032351
2025-03-29,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38553490046.386965,19656283.064516,22507389104.354789,56374258.774194,0,61060879150.741754,1304482835.483964
2025-03-30,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38592346518.548255,19656283.064516,22527045387.419305,56374258.774194,0,61119391905.967560,1306621331.935577
2025-03-31,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38631202990.709545,19656283.064516,22546701670.483821,56374258.774194,0,61177904661.193366,1308759828.387190
2025-04-01,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38670059462.870835,19656283.064516,22566357953.548337,56374258.774194,0,61236417416.419172,1310898324.838803
2025-04-02,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38708915935.032125,19656283.064516,22586014236.612853,56374258.774194,0,61294930171.644978,1313036821.290416
2025-04-03,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38747772407.193415,19656283.064516,22605670519.677369,56374258.774194,0,61353442926.870784,1315175317.742029
2025-04-04,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38786628879.354705,19656283.064516,22625326802.741885,56374258.774194,0,61411955682.096590,1317313814.193642
2025-04-05,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38825485351.515995,19656283.064516,22644983085.806401,56374258.774194,0,61470468437.322396,1319452310.645255
2025-04-06,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38864341823.677285,19656283.064516,22664639368.870917,56374258.774194,0,61528981192.548202,1321590807.096868
2025-04-07,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38903198295.838575,19656283.064516,22684295651.935433,56374258.774194,0,61587493947.774008,1323729303.548481
2025-04-08,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,1690154.032258,2138496.451613,58512755.225806,38856472.161290,38942054767.999865,19656283.064516,22703951934.999949,56374258.774194,0,61646006702.999814,1325867800.000094
2025-04-09,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,38982206455.899865,20311492.500000,22724263427.499949,58253400.733333,0,61706469883.399814,1328077579.666761
2025-04-10,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39022358143.799865,20311492.500000,22744574919.999949,58253400.733333,0,61766933063.799814,1330287359.333428
2025-04-11,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39062509831.699865,20311492.500000,22764886412.499949,58253400.733333,0,61827396244.199814,1332497139.000095
2025-04-12,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39102661519.599865,20311492.500000,22785197904.999949,58253400.733333,0,61887859424.599814,1334706918.666762
2025-04-13,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39142813207.499865,20311492.500000,22805509397.499949,58253400.733333,0,61948322604.999814,1336916698.333429
2025-04-14,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39182964895.399865,20311492.500000,22825820889.999949,58253400.733333,0,62008785785.399814,1339126478.000096
2025-04-15,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39223116583.299865,20311492.500000,22846132382.499949,58253400.733333,0,62069248965.799814,1341336257.666763
2025-04-16,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39263268271.199865,20311492.500000,22866443874.999949,58253400.733333,0,62129712146.199814,1343546037.333430
2025-04-17,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39303419959.099865,20311492.500000,22886755367.499949,58253400.733333,0,62190175326.599814,1345755817.000097
2025-04-18,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39343571646.999865,20311492.500000,22907066859.999949,58253400.733333,0,62250638506.999814,1347965596.666764
2025-04-19,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39383723334.899865,20311492.500000,22927378352.499949,58253400.733333,0,62311101687.399814,1350175376.333431
2025-04-20,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39423875022.799865,20311492.500000,22947689844.999949,58253400.733333,0,62371564867.799814,1352385156.000098
2025-04-21,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39464026710.699865,20311492.500000,22968001337.499949,58253400.733333,0,62432028048.199814,1354594935.666765
2025-04-22,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39504178398.599865,20311492.500000,22988312829.999949,58253400.733333,0,62492491228.599814,1356804715.333432
2025-04-23,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39544330086.499865,20311492.500000,23008624322.499949,58253400.733333,0,62552954408.999814,1359014495.000099
2025-04-24,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39584481774.399865,20311492.500000,23028935814.999949,58253400.733333,0,62613417589.399814,1361224274.666766
2025-04-25,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39624633462.299865,20311492.500000,23049247307.499949,58253400.733333,0,62673880769.799814,1363434054.333433
2025-04-26,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,1746492.500000,2209779.666667,60463180.400000,40151687.900000,39664785150.199865,20311492.500000,23069558799.999949,58253400.733333,0,62734343950.199814,1365643834.000100
